sent_text,lemmas_and_tags,link,author,name
"- Теперь вы сможете запереть его в подвале и читать лекции, сколько душе вздумается.","[['-', '-', 'None'], ['Теперь', 'теперь', 'ADVB'], ['вы', 'вы', 'NPRO'], ['сможете', 'смочь', 'VERB'], ['запереть', 'запереть', 'VERB'], ['его', 'он', 'NPRO'], ['в', 'в', 'PREP'], ['подвале', 'подвал', 'NOUN'], ['и', 'и', 'CONJ'], ['читать', 'читать', 'VERB'], ['лекции', 'лекция', 'NOUN'], [',', ',', 'None'], ['сколько', 'сколько', 'CONJ'], ['душе', 'душа', 'NOUN'], ['вздумается', 'вздуматься', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Всегда считала, что ему не хватает материнской любви и ласки.","[['Всегда', 'всегда', 'ADVB'], ['считала', 'считать', 'VERB'], [',', ',', 'None'], ['что', 'что', 'CONJ'], ['ему', 'он', 'NPRO'], ['не', 'не', 'PRCL'], ['хватает', 'хватать', 'VERB'], ['материнской', 'материнский', 'ADJ'], ['любви', 'любовь', 'NOUN'], ['и', 'и', 'CONJ'], ['ласки', 'ласка', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
- Но ведь он превратится обратно...,"[['-', '-', 'None'], ['Но', 'но', 'CONJ'], ['ведь', 'ведь', 'CONJ'], ['он', 'он', 'NPRO'], ['превратится', 'превратиться', 'VERB'], ['обратно', 'обратно', 'ADVB'], ['...', '...', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- Это цикличное проклятие, оно подпитывается от окружающего мира.","[['-', '-', 'None'], ['Это', 'это', 'PRCL'], ['цикличное', 'цикличный', 'ADJ'], ['проклятие', 'проклятие', 'NOUN'], [',', ',', 'None'], ['оно', 'оно', 'NPRO'], ['подпитывается', 'подпитываться', 'VERB'], ['от', 'от', 'PREP'], ['окружающего', 'окружающий', 'ADJ'], ['мира', 'мир', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Главное, держать Сириуса поблизости от какого-нибудь магического источника.","[['Главное', 'главный', 'ADJ'], [',', ',', 'None'], ['держать', 'держать', 'VERB'], ['Сириуса', 'сириус', 'NOUN'], ['поблизости', 'поблизости', 'ADVB'], ['от', 'от', 'PREP'], ['какого-нибудь', 'какой-нибудь', 'ADJ'], ['магического', 'магический', 'ADJ'], ['источника', 'источник', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
Улыбка леди Вальбурги стала многообещающей.,"[['Улыбка', 'улыбка', 'NOUN'], ['леди', 'леди', 'NOUN'], ['Вальбурги', 'вальбург', 'NOUN'], ['стала', 'стать', 'VERB'], ['многообещающей', 'многообещающий', 'ADJ'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Жаба забилась в приступе паники, но выбраться так и не сумела.","[['Жаба', 'жаба', 'NOUN'], ['забилась', 'забиться', 'VERB'], ['в', 'в', 'PREP'], ['приступе', 'приступ', 'NOUN'], ['паники', 'паника', 'NOUN'], [',', ',', 'None'], ['но', 'но', 'CONJ'], ['выбраться', 'выбраться', 'VERB'], ['так', 'так', 'CONJ'], ['и', 'и', 'CONJ'], ['не', 'не', 'PRCL'], ['сумела', 'суметь', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- Разумеется, - леди Вальбурга погладила банку.","[['-', '-', 'None'], ['Разумеется', 'разумеется', 'CONJ'], [',', ',', 'None'], ['-', '-', 'None'], ['леди', 'леди', 'NOUN'], ['Вальбурга', 'вальбург', 'NOUN'], ['погладила', 'погладить', 'VERB'], ['банку', 'банка', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- У меня никогда не доставало сил удержать Сириуса и заставить дослушать до конца, но теперь...","[['-', '-', 'None'], ['У', 'у', 'PREP'], ['меня', 'я', 'NPRO'], ['никогда', 'никогда', 'ADVB'], ['не', 'не', 'PRCL'], ['доставало', 'доставать', 'VERB'], ['сил', 'сила', 'NOUN'], ['удержать', 'удержать', 'VERB'], ['Сириуса', 'сириус', 'NOUN'], ['и', 'и', 'CONJ'], ['заставить', 'заставить', 'VERB'], ['дослушать', 'дослушать', 'VERB'], ['до', 'до', 'PREP'], ['конца', 'конец', 'NOUN'], [',', ',', 'None'], ['но', 'но', 'CONJ'], ['теперь', 'теперь', 'ADVB'], ['...', '...', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Кстати, как я понимаю, это ваш любимый супруг? - кивнула она на вторую емкость.","[['Кстати', 'кстати', 'CONJ'], [',', ',', 'None'], ['как', 'как', 'CONJ'], ['я', 'я', 'NPRO'], ['понимаю', 'понимать', 'VERB'], [',', ',', 'None'], ['это', 'это', 'PRCL'], ['ваш', 'ваш', 'ADJ'], ['любимый', 'любимый', 'ADJ'], ['супруг', 'супруг', 'NOUN'], ['?', '?', 'None'], ['-', '-', 'None'], ['кивнула', 'кивнуть', 'VERB'], ['она', 'она', 'NPRO'], ['на', 'на', 'PREP'], ['вторую', 'два', 'ADJ'], ['емкость', 'ёмкость', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
- Именно так.,"[['-', '-', 'None'], ['Именно', 'именно', 'PRCL'], ['так', 'так', 'CONJ'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Планирую улететь в Америку, но, увы, у Джеймса нет документов, поэтому придется перевозить его в багажном отделении.","[['Планирую', 'планировать', 'VERB'], ['улететь', 'улететь', 'VERB'], ['в', 'в', 'PREP'], ['Америку', 'америка', 'NOUN'], [',', ',', 'None'], ['но', 'но', 'CONJ'], [',', ',', 'None'], ['увы', 'увы', 'INTJ'], [',', ',', 'None'], ['у', 'у', 'PREP'], ['Джеймса', 'джеймс', 'NOUN'], ['нет', 'нет', 'PRED'], ['документов', 'документ', 'NOUN'], [',', ',', 'None'], ['поэтому', 'поэтому', 'ADVB'], ['придется', 'прийтись', 'VERB'], ['перевозить', 'перевозить', 'VERB'], ['его', 'он', 'NPRO'], ['в', 'в', 'PREP'], ['багажном', 'багажный', 'ADJ'], ['отделении', 'отделение', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
Леди посмотрела на свою банку.,"[['Леди', 'леди', 'NOUN'], ['посмотрела', 'посмотреть', 'VERB'], ['на', 'на', 'PREP'], ['свою', 'свой', 'ADJ'], ['банку', 'банка', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
На вид жабы были идентичны.,"[['На', 'на', 'PREP'], ['вид', 'вид', 'NOUN'], ['жабы', 'жаба', 'NOUN'], ['были', 'быть', 'VERB'], ['идентичны', 'идентичный', 'ADJ'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- Вы уверены, что не перепутали...","[['-', '-', 'None'], ['Вы', 'вы', 'NPRO'], ['уверены', 'уверить', 'PRT'], [',', ',', 'None'], ['что', 'что', 'CONJ'], ['не', 'не', 'PRCL'], ['перепутали', 'перепутать', 'VERB'], ['...', '...', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"""питомцев"", - тонкая морщинка пролегла на лбу.","[['``', '``', 'None'], ['питомцев', 'питомец', 'NOUN'], [""''"", ""''"", 'None'], [',', ',', 'None'], ['-', '-', 'None'], ['тонкая', 'тонкий', 'ADJ'], ['морщинка', 'морщинка', 'NOUN'], ['пролегла', 'пролечь', 'VERB'], ['на', 'на', 'PREP'], ['лбу', 'лоб', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- Нет, Джеймса я заколдовала первым, видите, на банке олешек?","[['-', '-', 'None'], ['Нет', 'нет', 'PRED'], [',', ',', 'None'], ['Джеймса', 'джеймс', 'NOUN'], ['я', 'я', 'NPRO'], ['заколдовала', 'заколдовать', 'VERB'], ['первым', 'один', 'ADJ'], [',', ',', 'None'], ['видите', 'видеть', 'VERB'], [',', ',', 'None'], ['на', 'на', 'PREP'], ['банке', 'банка', 'NOUN'], ['олешек', 'олешек', 'NOUN'], ['?', '?', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"Это Гарри нарисовал, - гордо похвасталась Лили.","[['Это', 'это', 'PRCL'], ['Гарри', 'гарри', 'NOUN'], ['нарисовал', 'нарисовать', 'VERB'], [',', ',', 'None'], ['-', '-', 'None'], ['гордо', 'гордо', 'ADVB'], ['похвасталась', 'похвастаться', 'VERB'], ['Лили', 'лить', 'VERB'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
- У особняка есть черный ход?,"[['-', '-', 'None'], ['У', 'у', 'PREP'], ['особняка', 'особняк', 'NOUN'], ['есть', 'есть', 'INTJ'], ['черный', 'чёрный', 'NOUN'], ['ход', 'ход', 'NOUN'], ['?', '?', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
"- Да, конечно... - немного растерянно произнесла Вальбурга, показывая на дверь.","[['-', '-', 'None'], ['Да', 'да', 'PRCL'], [',', ',', 'None'], ['конечно', 'конечно', 'CONJ'], ['...', '...', 'None'], ['-', '-', 'None'], ['немного', 'немного', 'ADVB'], ['растерянно', 'растерянно', 'ADVB'], ['произнесла', 'произнести', 'VERB'], ['Вальбурга', 'вальбург', 'NOUN'], [',', ',', 'None'], ['показывая', 'показывать', 'GRND'], ['на', 'на', 'PREP'], ['дверь', 'дверь', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
- Отлично.,"[['-', '-', 'None'], ['Отлично', 'отлично', 'ADVB'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
Не буду больше отнимать ваше время.,"[['Не', 'не', 'PRCL'], ['буду', 'быть', 'VERB'], ['больше', 'большой', 'COMP'], ['отнимать', 'отнимать', 'VERB'], ['ваше', 'ваш', 'ADJ'], ['время', 'время', 'NOUN'], ['.', '.', 'None']]",https://ficbook.net/readfic/4678689,Шион Недзуми,Бывшая староста Гриффиндора
